buyer_name_clean,ocid,start_date,end_date,co2_pm
SUFFOLK SOURCING,ocds-0c46vo-0001-49b1725f-b742-4484-8c87-ee0373043cc1,2020-11-16,2021-07-30,0.324265785046875
DERBY CITY COUNCIL,ocds-0c46vo-0001-02280230-0ae9-4d32-80b3-9ad3833a3959,2020-11-16,2021-07-31,0.7515883722957197
SUFFOLK SOURCING,ocds-0c46vo-0001-dd8d1896-919b-42bd-a4af-a2a639f95e29,2020-11-16,2021-07-31,0.9341617143992217
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-63ef3015-a6de-4f14-a267-36178a801df8,2020-11-18,2021-08-31,2.0377934045244754
SUFFOLK SOURCING,ocds-0c46vo-0001-60ed65ec-afeb-49f4-a33d-d025052d738e,2020-11-19,2025-07-31,0.5378169159183673
FORESTRY COMMISSION,ocds-0c46vo-0001-71f9ed07-43aa-4d14-a436-98d4a48b7f9e,2020-11-21,2024-11-11,5.844722979944866
SUFFOLK SOURCING,ocds-0c46vo-0001-6d59e837-05ba-4a3c-b20e-90ffed8ddbd4,2020-11-23,2021-07-31,0.520402970304
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-0ab64630-a22d-4ec3-9896-c2dcbe6f6ad9,2020-11-23,2021-08-31,5.649193023629893
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a2a4a2b8-d6d4-4775-b05b-9fad07d67c73,2020-11-23,2023-08-31,2.2253290954896143
SUFFOLK SOURCING,ocds-0c46vo-0001-54384abe-9dac-4060-8e7b-b510df30438f,2020-11-23,2025-04-05,0.3152719577992472
DERBY CITY COUNCIL,ocds-0c46vo-0001-e03188e8-a647-4760-be69-369ba4fb0139,2020-11-25,2021-07-31,6.389567486129032
SUFFOLK SOURCING,ocds-0c46vo-0001-cd4aa25e-9fa1-4d55-81f4-4fedf3c98de1,2020-11-30,2022-07-29,0.6635451892182178
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-e593f73e-77af-40d1-a81e-a5dbc41626b6,2020-11-30,2021-08-31,3.614303230948905
SUFFOLK SOURCING,ocds-0c46vo-0001-cb9bdd25-e3f7-4e84-a41d-12120d653a87,2020-11-30,2021-07-31,0.2077332934962963
SUFFOLK SOURCING,ocds-0c46vo-0001-32b2ffce-759f-4c88-938e-599ad15230ab,2020-11-30,2025-07-31,1.0936140699587324
MINISTRY OF DEFENCE,ocds-0c46vo-0001-642a19ea-4b3b-48fd-b6ef-f1a449c387ff,2020-12-01,2022-11-30,846.4884288686695
MINISTRY OF DEFENCE,ocds-0c46vo-0001-4bc7fe69-9cd9-409d-92ad-c072b3b29f4e,2020-12-01,2022-11-30,2316.2287990243644
MINISTRY OF DEFENCE,ocds-0c46vo-0001-7bb7b6aa-783c-41ec-a09a-8e281ebc24a0,2020-12-01,2022-11-30,60.53784160202667
MINISTRY OF DEFENCE,ocds-0c46vo-0001-96513549-5e21-4230-87bc-dcb494ef3e4b,2020-12-01,2021-11-30,78.46355439395604
MINISTRY OF DEFENCE,ocds-0c46vo-0001-a6c03ff2-2b9b-4a51-8a96-87706f751cc2,2020-12-01,2022-11-30,36.79368317228049
MINISTRY OF DEFENCE,ocds-0c46vo-0001-ef8a119d-eac8-47c2-b5ac-bd868d4fce95,2020-12-01,2022-11-30,141.2857497860893
MINISTRY OF DEFENCE,ocds-0c46vo-0001-817b7ae4-4d41-4e38-98a7-e173997a7980,2020-12-01,2022-11-30,58.478074148590615
MINISTRY OF DEFENCE,ocds-0c46vo-0001-0608d8aa-fdb0-4470-8265-fb7df82aeaa3,2020-12-01,2022-11-30,10.644509836213992
MET OFFICE,ocds-0c46vo-0001-23d7ff72-197b-46e4-81e5-236dd8619e4e,2020-12-02,2021-11-30,10.205934049586777
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-680ad494-465d-47e7-89e4-993febea30f9,2020-12-07,2025-07-31,3.3961512763134944
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-4a50e30a-dfc5-4e8d-a673-2db0a144f8c1,2020-12-07,2021-08-31,3.7918346797752807
SUFFOLK SOURCING,ocds-0c46vo-0001-45df56a6-ce5a-4ea2-b55d-2097c49fd1b1,2020-12-10,2021-07-31,0.40202804572841205
SUFFOLK SOURCING,ocds-0c46vo-0001-a3ff2666-775c-4902-9858-1cc4467aff14,2020-12-14,2022-07-29,0.7935847328566216
LEICESTER CITY COUNCIL,ocds-0c46vo-0001-62b08e05-4c33-4640-b636-1ca0d3e563d8,2020-12-14,2021-12-13,10.528857692307692
SUFFOLK SOURCING,ocds-0c46vo-0001-dfaaaef9-3a8b-4bc7-91e4-2ac83b800c08,2020-12-15,2021-07-31,0.5135555628
SUFFOLK SOURCING,ocds-0c46vo-0001-d850903a-f5c4-4590-b2bd-dc14ba906949,2020-12-15,2025-05-03,0.7838084289671999
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-0c272f5f-ede7-4793-9ef8-6b1daa6e3340,2020-12-16,2021-08-31,6.164488926139535
SUFFOLK SOURCING,ocds-0c46vo-0001-76acb523-dc84-4911-bfbf-73d85302d6b4,2020-12-22,2025-05-03,0.32073256492112995
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b274524e-f279-450d-b3b8-5da50c709a39,2020-12-27,2023-12-30,1.3223745092852457
PUBLIC HEALTH ENGLAND,ocds-0c46vo-0001-6644545b-8950-4ca4-830d-405b3777328b,2020-12-29,2023-12-29,61.263956027397256
COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ocds-0c46vo-0001-bb72047f-19e3-4708-81d8-c65286b8eeb2,2021-01-01,2021-12-31,7.672864415248516
HOME OFFICE,ocds-0c46vo-0001-c47a11a8-3143-454d-83b5-b90f0a201226,2021-01-01,2024-12-31,1.7500019178082193
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8e5214b0-78b9-4906-971c-a5ea7a2c837f,2021-01-01,2021-12-31,2.6656393681318677
SOLIHULL METROPOLITAN BOROUGH COUNCIL,ocds-0c46vo-0001-9703c6f3-e7ef-41e3-9fcc-dc1128377f3f,2021-01-01,2024-12-31,26.358778886301373
LANCASHIRE COUNTY COUNCIL,ocds-0c46vo-0001-08b12d86-a00d-4d49-baa9-647a6536c7cc,2021-01-01,2022-10-15,0.00003918715950920245
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,ocds-0c46vo-0001-b6974e08-5766-4e5b-8678-9b4dbfa5875a,2021-01-02,2025-01-01,3.675837361643836
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,ocds-0c46vo-0001-9848ca1d-84eb-46a9-9cfc-2705703ce0cc,2021-01-02,2025-01-01,14.369182413698631
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-cb8a8d15-5dbb-48a3-8b50-c49aaa336630,2021-01-03,2022-01-01,1.8891331735864463
SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,ocds-0c46vo-0001-85887c4f-4e32-47ed-bad9-95f022aa61c9,2021-01-03,2023-11-30,0.16856757398680491
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-f0ed9aa7-c5d8-458c-a21d-95a668705ee1,2021-01-03,2024-01-06,7.694886574819672
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-df2c15dc-3578-407d-ad8d-67116a5ba8c5,2021-01-04,2025-07-31,0.9773000524385859
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1fca9589-bbbd-4424-9a3e-1f7da3dd33e2,2021-01-04,2024-07-31,2.352952042148374
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c53eef91-994f-4bf1-9e58-3e96f141d777,2021-01-04,2025-07-31,1.588112585212702
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-16f01ea4-5435-4349-82eb-22cfc6888f87,2021-01-04,2025-07-31,2.4676826324074295
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-4de03762-2cd5-42af-a41d-f8ba9d2d986b,2021-01-04,2023-07-31,1.759111256149254
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-0a63bd54-4d08-434e-998b-a0da64a65fe1,2021-01-04,2025-07-31,1.974960522636309
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-a5b5a612-2892-4e2e-9d96-e34c9ba42d71,2021-01-04,2025-07-31,3.3772988389524263
DERBY CITY COUNCIL,ocds-0c46vo-0001-0d81ff06-7be8-405b-88d8-217323c09163,2021-01-04,2022-12-31,16.364687355371903
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-3c73c049-f519-4fc1-a27e-a369345f612b,2021-01-04,2021-08-31,3.2819492033472804
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6421d64d-ad5c-4be4-b704-6ca568b306b3,2021-01-04,2025-07-31,2.2396459535050925
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-148125cd-57fa-4ae8-b487-a3b4a39799ff,2021-01-04,2025-12-31,5.073428673527157
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ca4c9d52-db13-4c29-9ba4-194ddfe4577e,2021-01-04,2025-07-31,1.3030667365847812
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-169e0818-ff4f-4868-80c9-04cb79a967a4,2021-01-04,2025-07-31,2.3210876245416414
DERBY CITY COUNCIL,ocds-0c46vo-0001-bfc797f0-8cf3-40a4-8e7a-de5ccd4fb0cc,2021-01-04,2021-07-31,7.87137401076923
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-9ba46e56-3f7b-4ea8-afe0-13f2d90ac246,2021-01-04,2023-07-31,1.1255577260238807
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1f363fbb-9d89-456d-ac97-c12cc760c26a,2021-01-04,2024-07-31,3.387208750349079
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b6c2c584-db68-4e77-b05b-8e9153754291,2021-01-04,2025-07-31,1.4557698697783104
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8faa1bd0-0b2a-4ff3-82f5-262492aa4ab4,2021-01-04,2022-07-31,2.739872636104712
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-50ab3174-630d-4354-8dff-e37fcceff22c,2021-01-04,2025-04-30,0.9850613204819277
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-40f2159a-421a-40a0-b25c-9e09b5686c81,2021-01-04,2025-07-31,2.483970966614739
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-82b95050-5993-495a-8f50-448039a9df54,2021-01-04,2025-07-31,1.2008574394339124
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-4417c6bc-5bc0-40b7-bb95-fc360a6cb3c6,2021-01-04,2024-07-31,2.032637963742331
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-866d121e-171a-4b51-ac94-409599253858,2021-01-04,2025-12-31,8.288818503769463
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1ad43206-4413-4425-9b2b-9dcde92bd04c,2021-01-04,2024-07-31,1.542720095558282
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8f53f550-73f4-4e2d-a3bc-c7a1287d58f6,2021-01-04,2023-07-31,2.2771666746268657
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-a1e86abc-50de-455a-980f-4f5ffca4004a,2021-01-04,2025-12-31,3.4963073397981996
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-108353ab-9468-4d3e-ba56-ad5947662301,2021-01-04,2025-07-31,2.300727206782504
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-9edffeab-73ad-40b6-8984-35729bc46c71,2021-01-04,2025-07-31,1.8935188515997603
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-875f171a-7e5b-4472-87aa-040e50db173a,2021-01-04,2024-07-31,2.2157987472883436
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3fa94ec1-0aa4-4b2a-8fd6-3d235b41ead5,2021-01-04,2025-07-31,1.150363603391252
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-99638c11-54c8-4c90-9c1e-44a909054ee0,2021-01-04,2025-07-31,0.794056292606351
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-6e59d2d2-9380-4198-ba3f-e65fa81b55b0,2021-01-04,2021-08-31,3.6026608518828453
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-60bc03b8-a9cd-4cc2-9c3c-08e6c5e4e641,2021-01-04,2025-07-31,1.3437875721030557
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-19489a25-4c0f-4fce-a43e-1cf87eb8f585,2021-01-04,2025-07-31,1.9586721884289993
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-55b0cc76-dbbb-4a33-a218-217d4cc3dc23,2021-01-04,2024-07-31,3.7440930697523007
SUFFOLK SOURCING,ocds-0c46vo-0001-71b5efd1-1e4d-4853-b9b6-8df5ce24e673,2021-01-04,2021-07-31,0.14078065428
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-bb993dea-7576-408e-b29e-06d2942fe400,2021-01-04,2025-07-31,2.8500512779240266
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7997cf60-aa1d-4262-805d-4257d5136f5c,2021-01-04,2025-07-31,1.1809042300299581
PLYMOUTH CITY COUNCIL,ocds-0c46vo-0001-8acd96d4-a232-4f6c-8423-367c56f23ce6,2021-01-04,2022-01-03,3.1753697802197802
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-b3c11267-c0e4-44ee-b7b9-b978d7fe5315,2021-01-05,2023-08-31,0.767398258338843
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7158dd82-ff23-436c-8fbb-d39d5c7ef599,2021-01-05,2025-07-31,1.4311768531834532
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a6fccff4-e6e2-4079-8ad3-31b38b18d355,2021-01-05,2021-08-31,4.446348990352941
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-41ae4f0a-d58d-4bb1-bd68-7b10f2e1e614,2021-01-05,2024-07-31,1.924664196709133
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-22382af0-e9ed-40a1-b41f-e9ed3eb15254,2021-01-05,2023-08-31,2.623628908264463
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-d8549bfd-2b99-4e1d-a418-6dd0a83937d7,2021-01-05,2023-07-31,2.823591674919957
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a122a854-3755-4218-a950-37e3a2289c6f,2021-01-05,2023-08-31,2.012830150053719
SUFFOLK SOURCING,ocds-0c46vo-0001-14cb9efb-2b34-4cad-94ba-10c5dd25a452,2021-01-05,2021-07-31,0.5255813561721739
SUFFOLK SOURCING,ocds-0c46vo-0001-7f826c22-ecd4-4671-bff0-8916528ae4ce,2021-01-05,2025-05-03,0.1748806375016086
SUFFOLK SOURCING,ocds-0c46vo-0001-ba777d01-82ed-449f-b0c7-e811e5be6409,2021-01-05,2022-07-31,5.068714610693705
SUFFOLK SOURCING,ocds-0c46vo-0001-2988927a-cd06-4b33-96c3-d04771ed4468,2021-01-05,2021-07-30,0.6697332096815535
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-fcee6862-b8a9-422c-8e29-7864743c6790,2021-01-05,2025-07-31,1.7214867486690648
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-5324fb1e-2748-4ca9-bc4b-a288598d39c7,2021-01-05,2024-07-31,2.2011064797052957
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8857b403-891f-4e4a-a7a6-c87319d4904c,2021-01-05,2025-07-31,2.037262424460432
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-cb1bb795-b8c1-4f76-9e6e-8e99032f2441,2021-01-05,2025-07-31,1.495350619553957
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-5c7ccffa-0944-413e-8835-98d5e6a566f3,2021-01-05,2022-07-31,1.563375839160839
DERBY CITY COUNCIL,ocds-0c46vo-0001-f5553322-a60c-4643-a9d0-173cfd9dca52,2021-01-05,2021-07-31,4.3694250782608695
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-655fa2a5-6775-4ebf-93da-eaa74fead44d,2021-01-06,2024-07-31,2.5577501148387096
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-58c21f2d-e72f-4f63-872b-83520e6d5976,2021-01-06,2025-07-31,1.8754057744931012
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-2141685e-5709-43c5-907f-b20e746a101e,2021-01-07,2025-12-31,12.978909544227575
SUFFOLK SOURCING,ocds-0c46vo-0001-4cea3734-255f-4802-b711-8d6cc0daf984,2021-01-07,2022-07-31,1.5878490734400001
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-25c4c329-1f00-4d55-98d2-57abdd100046,2021-01-07,2023-07-31,2.2221692801711233
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-5baba9fd-d111-4e7f-b8d1-6b22ebdee425,2021-01-07,2023-07-31,2.2221692801711233
NATIONAL MUSEUMS LIVERPOOL,ocds-0c46vo-0001-a56224fe-b417-46b2-a296-65d8b9c529b6,2021-01-08,2024-01-05,0.5279832175000001
SUFFOLK SOURCING,ocds-0c46vo-0001-03b9accd-5438-4411-980f-ea13e69aab45,2021-01-14,2022-01-13,0.47085051599999994
SUFFOLK SOURCING,ocds-0c46vo-0001-248e44d8-97ef-4e2c-889e-86bfa468b7e8,2021-01-15,2025-05-03,0.5964887715951052
CHORLEY BOROUGH COUNCIL,ocds-0c46vo-0001-fe1c917e-54a9-4fd2-978e-9a32042e77ad,2021-01-17,2022-03-01,56.340715550780295
MINISTRY OF DEFENCE,ocds-0c46vo-0001-6ab07b5c-f3ab-4729-9fd6-fbfc0ea4fdc7,2021-01-18,2022-03-31,96.95758146453089
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c378dcc6-357e-46ee-a4ee-b54a2f6942be,2021-01-18,2024-07-31,3.0820464008372097
PUBLIC HEALTH ENGLAND,ocds-0c46vo-0001-f47f1ee3-6734-4a88-bf52-82caa7e71938,2021-01-25,2021-12-31,852.9429863658194
SUFFOLK SOURCING,ocds-0c46vo-0001-22fde481-20e8-4406-8b95-6b36b7a8543a,2021-01-25,2024-07-31,0.9680632783491816
SUFFOLK SOURCING,ocds-0c46vo-0001-e524597c-40c1-4c3f-b1ec-893410b908da,2021-01-25,2025-03-01,0.3775643432472995
SUFFOLK SOURCING,ocds-0c46vo-0001-6f0660c5-6a8a-44a5-ac86-2a1adb494a29,2021-01-29,2022-07-29,0.3511958976923077
KENT COUNTY COUNCIL,ocds-0c46vo-0001-6adc8897-22a6-45e9-91d6-8b6b7a959344,2021-02-01,2026-01-31,71.00007780821917
MINISTRY OF DEFENCE,ocds-0c46vo-0001-edafc1b6-4d53-4cbc-825f-a348c0bc1140,2021-02-01,2022-02-28,231.6169630102041
SUFFOLK SOURCING,ocds-0c46vo-0001-139cf74e-9184-4231-9c09-c7f567718e97,2021-02-01,2023-01-31,0.37907970212345676
CROWN COMMERCIAL SERVICE,ocds-0c46vo-0001-6357bf66-8468-42ae-b1ec-801553927696,2021-02-01,2025-01-31,82916.75753424659
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b42cd2ac-5ccf-4096-8ceb-5929577a1c89,2021-02-01,2025-07-31,2.2985683325045705
SUFFOLK SOURCING,ocds-0c46vo-0001-d72e8b56-dbe7-4da7-8bdf-be15aa82a7a8,2021-02-01,2022-04-05,7.636979240389065
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-01e9fd69-cbf7-4297-bc9e-4eb357bba89f,2021-02-01,2023-03-31,1.2969557360406092
OFFICE FOR NATIONAL STATISTICS,ocds-0c46vo-0001-97fee034-efc9-410c-892a-2298a118f446,2021-02-01,2025-01-31,15.330016800000001
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c655e620-4ac6-4dfa-b2fc-c3595b27cc68,2021-02-03,2025-07-31,1.9281775249054303
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a36ba414-61cc-4cd0-b194-713c1c5951e5,2021-02-08,2022-08-31,2.350662746540457
DERBY CITY COUNCIL,ocds-0c46vo-0001-05a349e0-994d-44ab-b2e9-29af63fb5385,2021-02-09,2021-07-31,9.96451092
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-dc6e248e-9f5a-4fae-888a-1b2d83e6b029,2021-02-09,2022-01-31,3.523430798321629
DERBY CITY COUNCIL,ocds-0c46vo-0001-9064a31b-d2a7-45c3-8545-caeb97af6db9,2021-02-15,2022-02-14,82.39200824123077
LEICESTER CITY COUNCIL,ocds-0c46vo-0001-7649d21b-0b32-4205-8b9b-5461072b4621,2021-02-15,2026-02-14,1.3328014606027399
LEICESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-862a7f43-cf15-4108-ade5-fb48ce3c2a0e,2021-02-16,2022-04-30,2.218752431506849
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3ca62b17-b9d1-4a9c-b518-816e280dd91b,2021-02-22,2025-07-31,1.0278366202222222
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-d47a06eb-5eb5-4bfa-826e-4a0db587deb3,2021-02-22,2021-09-30,645.36633225
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-985fa67b-bc28-4edf-a40c-cf0493794223,2021-02-22,2021-09-30,891.6655605
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ceb560ff-e796-4e47-8b94-32b6a6e4b2d2,2021-02-22,2021-09-30,1212.78987075
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3257e715-a1c5-4920-bfd3-861f936b08dd,2021-02-22,2021-09-30,729.5445495
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-56c48879-fe21-437e-adc1-5f22917b10d7,2021-02-22,2022-07-31,2.8594577138015267
SUFFOLK SOURCING,ocds-0c46vo-0001-a40b4b12-8b89-40af-8b7a-a1438d0dac08,2021-02-22,2022-07-29,2.178947502827586
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-efc7e164-3ab0-4fcd-a4c4-112e599c30e1,2021-02-22,2023-08-31,1.933998260752174
SUFFOLK SOURCING,ocds-0c46vo-0001-9f620492-c898-4db5-98d1-93738d15eba5,2021-02-22,2022-07-31,2.6968444630763364
NORTH LINCOLNSHIRE COUNCIL,ocds-0c46vo-0001-6695d545-b81f-4220-a6ed-1c69dbf5ea2a,2021-02-27,2021-12-31,15.301482566775245
LEEDS CITY COUNCIL,ocds-0c46vo-0001-25adff53-4967-426c-a8ea-14d32d15a0f2,2021-03-01,2025-02-28,36.66670684931507
HOME OFFICE,ocds-0c46vo-0001-7f43bbed-761b-4420-84cc-099213fe8a82,2021-03-01,2025-02-28,1.7500019178082193
BRISTOL CITY COUNCIL,ocds-0c46vo-0001-b15e7f40-ff0b-41be-a3c5-262bc4be5c76,2021-03-01,2022-01-01,1.9880196078431371
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-eff55bb9-d38b-4549-b1b4-7c29c2a669ad,2021-03-01,2025-07-31,1.9978601249572225
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6bda230c-77ba-4031-8a53-3638c3524f61,2021-03-11,2023-07-31,2.6276680172477063
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-7d4fc4be-202a-4e3c-bcf4-336c1bc38a02,2021-03-15,2021-10-29,5.367707088552632
MINISTRY OF DEFENCE,ocds-0c46vo-0001-e8398d95-9b40-4391-b0c4-806997880d33,2021-03-17,2024-03-18,112.21183673655425
COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ocds-0c46vo-0001-8bb6b59c-55dc-4006-9712-c72a5c32f326,2021-03-25,2022-03-24,6.36680275340934
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-09522ebb-1257-4e51-9356-ec31a6220a24,2021-03-29,2024-03-31,5.038521368655737
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8853ce30-60e2-4d02-a484-70c1118f776b,2021-03-29,2023-03-25,6.561348545882976
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,ocds-0c46vo-0001-62e91725-7252-4624-94eb-4a3a7e44dbcf,2021-03-30,2026-03-29,0.000000751667490410959
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,ocds-0c46vo-0001-8c30e582-7110-4a24-a299-55dc09eac760,2021-03-30,2025-03-29,0.0000009395843630136986
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a0cf878e-2b2e-4442-97ea-23ba056f32df,2021-03-31,2022-08-31,1.2587581362162161
BARNSLEY METROPOLITAN BOROUGH COUNCIL,ocds-0c46vo-0001-3738c5f4-37a1-49f7-9ef9-651731e1c1f1,2021-04-01,2022-03-31,25.74238855879121
HAMPSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1f8da149-46b7-462b-b427-6da7e63ca098,2021-04-01,2023-03-31,72.72470246913579
CANTERBURY CITY COUNCIL,ocds-0c46vo-0001-aefd4f95-c013-48f0-a728-b6db3dccc24d,2021-04-01,2029-02-28,76.1948779821135
LEICESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c07e3cfd-7138-4332-843d-37eaf75285c3,2021-04-01,2025-03-31,0.5177089006849316
NORWICH CITY COUNCIL,ocds-0c46vo-0001-989d2f62-8c92-4c6f-b1fa-8c1b508375a0,2021-04-01,2022-03-31,1110.364440359761
HARTLEPOOL BOROUGH COUNCIL,ocds-0c46vo-0001-5cf1e65e-f237-4f3d-936e-e91d3d9e8ef7,2021-04-01,2023-03-31,0.625858024691358
BARNSLEY METROPOLITAN BOROUGH COUNCIL,ocds-0c46vo-0001-05bf77c6-13d8-4972-a2a0-5e78ac97d4f8,2021-04-01,2022-03-31,3.260216496370879
MILTON KEYNES COUNCIL,ocds-0c46vo-0001-6244c855-ace3-4730-907c-dd51157e4d77,2021-04-01,2024-03-31,112.00012273972602
BRITISH TRANSPORT POLICE,ocds-0c46vo-0001-35dc5a45-e0b3-41d9-b098-127998d840e7,2021-04-01,2024-03-31,65.39507166575342
NORWICH CITY COUNCIL,ocds-0c46vo-0001-bc965a61-10a5-439d-b7d2-380763a9ff00,2021-04-01,2025-03-31,19.070854232876712
NORWICH CITY COUNCIL,ocds-0c46vo-0001-4ae78fb3-5f80-4a91-9f09-eb9a3714069b,2021-04-01,2022-03-31,1398.032483038805
LANCASTER CITY COUNCIL,ocds-0c46vo-0001-7500e0c1-38aa-47f8-b53e-498e687e1467,2021-04-01,2024-03-31,1.5833017351232876
RUNNYMEDE BOROUGH COUNCIL,ocds-0c46vo-0001-d6da423e-6090-4f72-82ab-4dafc4a90eb6,2021-04-01,2025-03-31,4.145837876712329
ESSEX COUNTY COUNCIL,ocds-0c46vo-0001-fc01f38d-a63e-41a3-9f70-00ee2ea1c942,2021-04-01,2026-03-31,4.857943657101369
